% Citation Request
% Murat KOKLU and ILKER ALI OZKAN
% KOKLU, M. and OZKAN, I.A., (2020), "Multiclass Classification of Dry Beans Using Computer Vision and Machine Learning Techniques." Computers and Electronics in Agriculture, 174, 105507. DOI: https://doi.org/10.1016/j.compag.2020.105507
% Citation Request
Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
221203,1792,689.2,412.3,1.672,0.8014,224322,530.7,0.7392,0.9861,0.8652,0.77,0.003116,0.0006756,0.5929,0.9912,BOMBAY
221428,1813,679.7,417.6,1.628,0.789,225247,531,0.8053,0.983,0.8469,0.7812,0.00307,0.0007051,0.6102,0.9931,BOMBAY
222737,1848,722.5,396.7,1.821,0.8358,225516,532.5,0.8366,0.9877,0.8196,0.7371,0.003244,0.0005906,0.5433,0.9895,BOMBAY
223035,1817,680.8,420,1.621,0.787,225889,532.9,0.7611,0.9874,0.8487,0.7827,0.003052,0.0007068,0.6127,0.9931,BOMBAY
223165,1828,669.1,428.4,1.562,0.7682,226058,533.1,0.7519,0.9872,0.8396,0.7967,0.002998,0.000745,0.6347,0.9913,BOMBAY
224267,1771,640.4,449.3,1.425,0.7126,226132,534.4,0.7801,0.9918,0.8989,0.8344,0.002856,0.0008537,0.6962,0.9922,BOMBAY
225335,1802,676.7,428.8,1.578,0.7737,228491,535.6,0.7861,0.9862,0.8717,0.7915,0.003003,0.0007271,0.6265,0.9888,BOMBAY
225405,1796,663.2,435.8,1.522,0.7538,228671,535.7,0.7852,0.9857,0.878,0.8077,0.002942,0.0007726,0.6524,0.9928,BOMBAY
226687,1840,720.7,405.5,1.777,0.8267,231500,537.2,0.7584,0.9792,0.8416,0.7454,0.003179,0.0006056,0.5557,0.9875,BOMBAY
226806,1813,680,428.7,1.586,0.7762,229994,537.4,0.7682,0.9861,0.8675,0.7903,0.002998,0.0007214,0.6246,0.9907,BOMBAY
230867,1815,671.6,440.7,1.524,0.7546,233243,542.2,0.7411,0.9898,0.8806,0.8073,0.002909,0.0007621,0.6517,0.9932,BOMBAY
231066,1788,641.9,460.2,1.395,0.6971,232903,542.4,0.7367,0.9921,0.9084,0.845,0.002778,0.0008736,0.714,0.9959,BOMBAY
233751,1849,707,423.5,1.669,0.8007,237344,545.5,0.8192,0.9849,0.8588,0.7716,0.003025,0.0006615,0.5954,0.994,BOMBAY
234898,1870,695.1,432.6,1.607,0.7828,238265,546.9,0.7995,0.9859,0.8442,0.7867,0.002959,0.0006993,0.6189,0.9946,BOMBAY
237270,1922,738.1,412.9,1.788,0.8289,240671,549.6,0.7841,0.9859,0.8074,0.7446,0.003111,0.00059,0.5545,0.9912,BOMBAY
241322,1896,726.4,427.4,1.7,0.8086,244319,554.3,0.8208,0.9877,0.8436,0.7631,0.00301,0.0006297,0.5824,0.9898,BOMBAY
248424,1885,715.1,446,1.603,0.7816,251082,562.4,0.8075,0.9894,0.879,0.7865,0.002878,0.0006795,0.6186,0.9917,BOMBAY
251432,1920,719.1,450.9,1.595,0.779,257425,565.8,0.7668,0.9767,0.8572,0.7868,0.00286,0.0006761,0.619,0.9872,BOMBAY
254616,1985,738.9,447.4,1.651,0.7958,263261,569.4,0.7837,0.9672,0.8117,0.7706,0.002902,0.0006312,0.5938,0.9807,BOMBAY
45504,793.4,295.5,196.3,1.505,0.7474,45972,240.7,0.7378,0.9898,0.9084,0.8146,0.006493,0.001764,0.6636,0.9988,CALI
45666,789.8,274.9,211.9,1.297,0.637,46074,241.1,0.7484,0.9911,0.92,0.8773,0.006019,0.002199,0.7696,0.9984,CALI
48373,825.1,313.6,197.9,1.584,0.7757,49026,248.2,0.8065,0.9867,0.8928,0.7914,0.006482,0.001569,0.6264,0.9925,CALI
49245,822.6,301.4,208.3,1.447,0.7226,49720,250.4,0.7772,0.9904,0.9144,0.8308,0.00612,0.001799,0.6903,0.9985,CALI
49882,891.5,357.2,179.8,1.986,0.864,51042,252,0.726,0.9773,0.7887,0.7056,0.007161,0.001095,0.4978,0.9887,CALI
50954,865.8,330.2,198.5,1.664,0.7992,51704,254.7,0.7338,0.9855,0.8543,0.7715,0.006479,0.001416,0.5952,0.9901,CALI
51643,855.5,308,213.6,1.442,0.7204,52139,256.4,0.7861,0.9905,0.8867,0.8326,0.005964,0.001768,0.6932,0.9994,CALI
52448,882.5,337,199,1.693,0.807,53082,258.4,0.7892,0.9881,0.8463,0.7669,0.006425,0.001371,0.5881,0.9959,CALI
53609,893.5,354.7,193.4,1.835,0.8384,54085,261.3,0.7954,0.9912,0.8439,0.7365,0.006617,0.001201,0.5425,0.9952,CALI
54076,894,342.7,203.3,1.686,0.8052,55293,262.4,0.7701,0.978,0.8503,0.7656,0.006338,0.001343,0.5861,0.9883,CALI
54137,905.4,356.4,195.4,1.824,0.8362,54769,262.5,0.7632,0.9885,0.8299,0.7367,0.006583,0.001196,0.5427,0.9896,CALI
54343,867.6,303.8,228,1.333,0.661,54907,263,0.7404,0.9897,0.9072,0.8657,0.005591,0.001937,0.7494,0.9987,CALI
54680,899.8,353.6,198.3,1.783,0.8279,55370,263.9,0.7566,0.9875,0.8487,0.7463,0.006466,0.001237,0.5569,0.9929,CALI
55501,898.2,345.5,207,1.669,0.8006,56394,265.8,0.7848,0.9842,0.8645,0.7694,0.006226,0.001345,0.5919,0.9879,CALI
55544,924.2,357.7,198.2,1.804,0.8324,56205,265.9,0.7691,0.9882,0.8172,0.7435,0.00644,0.001214,0.5527,0.9974,CALI
55549,914.6,348.5,205.2,1.698,0.8083,56517,265.9,0.8064,0.9829,0.8345,0.7631,0.006273,0.001313,0.5824,0.9891,CALI
55608,918.7,348.5,205.4,1.696,0.8078,56288,266.1,0.7595,0.9879,0.8279,0.7636,0.006266,0.001314,0.5831,0.9892,CALI
55722,897.6,318.9,225,1.417,0.7087,56736,266.4,0.7793,0.9821,0.8691,0.8352,0.005724,0.001718,0.6975,0.9886,CALI
55938,909.9,347.3,205.5,1.69,0.8061,56664,266.9,0.7316,0.9872,0.849,0.7685,0.006208,0.001336,0.5906,0.9979,CALI
55972,897.4,342.5,208.8,1.64,0.7927,56563,267,0.8009,0.9896,0.8734,0.7795,0.006119,0.001393,0.6075,0.9966,CALI
56270,920.5,374.1,194.1,1.927,0.8549,57445,267.7,0.7666,0.9795,0.8346,0.7155,0.006648,0.001075,0.5119,0.9867,CALI
56376,921.5,350.7,205.4,1.707,0.8105,57032,267.9,0.6827,0.9885,0.8344,0.764,0.006221,0.001307,0.5836,0.9965,CALI
56627,922.9,356.2,203,1.754,0.8216,57280,268.5,0.7922,0.9886,0.8355,0.7539,0.00629,0.001253,0.5683,0.9969,CALI
56675,898.5,344.9,210.2,1.641,0.7928,57180,268.6,0.754,0.9912,0.8823,0.7788,0.006086,0.001381,0.6065,0.9951,CALI
56679,911.1,355.9,204.9,1.737,0.8177,57531,268.6,0.8103,0.9852,0.858,0.7547,0.00628,0.001257,0.5696,0.9895,CALI
56834,910.1,341.6,212.4,1.608,0.7832,57509,269,0.8065,0.9883,0.8623,0.7876,0.00601,0.001426,0.6202,0.9975,CALI
57017,903.6,349.8,210.8,1.659,0.798,58127,269.4,0.7916,0.9809,0.8776,0.7702,0.006135,0.001332,0.5933,0.9845,CALI
57017,903.3,355.3,205.5,1.729,0.8159,57649,269.4,0.6686,0.989,0.8782,0.7583,0.006232,0.001271,0.575,0.9944,CALI
57391,921.5,362.6,203.7,1.78,0.8273,58763,270.3,0.7493,0.9767,0.8493,0.7456,0.006318,0.001204,0.5559,0.9894,CALI
57549,930,362.9,204.6,1.774,0.826,58471,270.7,0.7886,0.9842,0.8362,0.7458,0.006307,0.001204,0.5563,0.987,CALI
57617,901.7,344.4,213.8,1.611,0.784,58093,270.9,0.819,0.9918,0.8905,0.7864,0.005978,0.00141,0.6185,0.9964,CALI
57786,916.5,331.9,224.9,1.475,0.7353,59196,271.2,0.7589,0.9762,0.8645,0.8173,0.005743,0.001581,0.668,0.9856,CALI
57853,930.7,358.6,207.2,1.731,0.8161,58737,271.4,0.808,0.9849,0.8392,0.7568,0.006199,0.001254,0.5727,0.991,CALI
57862,951.3,372.4,202,1.844,0.8402,59220,271.4,0.7265,0.9771,0.8034,0.7288,0.006437,0.00112,0.5311,0.9793,CALI
57907,915.3,360.7,206.7,1.745,0.8195,58999,271.5,0.8087,0.9815,0.8686,0.7529,0.006228,0.001234,0.5668,0.989,CALI
58094,922.4,350.1,212.9,1.645,0.794,58691,272,0.7847,0.9898,0.8581,0.7768,0.006027,0.001354,0.6035,0.9926,CALI
58102,907.7,334.8,223.9,1.496,0.7436,58986,272,0.8053,0.985,0.8862,0.8124,0.005762,0.001548,0.66,0.987,CALI
58252,950.4,363.2,208,1.746,0.8197,59974,272.3,0.7227,0.9713,0.8104,0.7499,0.006235,0.001216,0.5623,0.9816,CALI
58634,930.4,351.8,214.9,1.637,0.7917,59677,273.2,0.7488,0.9825,0.8511,0.7766,0.006001,0.001346,0.6031,0.9872,CALI
58740,942.7,370.7,204,1.817,0.8349,59701,273.5,0.7534,0.9839,0.8306,0.7378,0.00631,0.001153,0.5444,0.9891,CALI
58822,942.6,368.2,206.6,1.782,0.8277,60179,273.7,0.7823,0.9775,0.832,0.7433,0.006259,0.001179,0.5525,0.9845,CALI
58877,964.9,376.9,202.3,1.863,0.8438,60278,273.8,0.7138,0.9768,0.7946,0.7265,0.006401,0.0011,0.5279,0.9835,CALI
58961,936.5,363.1,208.2,1.744,0.8193,59576,274,0.8138,0.9897,0.8448,0.7545,0.006159,0.001231,0.5693,0.9929,CALI
59039,930.3,349.8,217,1.612,0.7842,60458,274.2,0.7636,0.9765,0.8572,0.7838,0.005925,0.001379,0.6144,0.9902,CALI
59041,931.5,359.8,211.3,1.703,0.8093,60026,274.2,0.7497,0.9836,0.8551,0.7621,0.006094,0.001268,0.5808,0.9887,CALI
59183,934.9,353.6,214.7,1.647,0.7946,59939,274.5,0.7863,0.9874,0.851,0.7764,0.005974,0.001339,0.6028,0.9928,CALI
59208,958.5,371.7,203.7,1.824,0.8364,60037,274.6,0.7427,0.9862,0.8099,0.7387,0.006278,0.001153,0.5457,0.9954,CALI
59338,940.7,352.2,215.8,1.632,0.7903,59999,274.9,0.7931,0.989,0.8426,0.7805,0.005935,0.001358,0.6091,0.9942,CALI
59344,944.3,355.4,214.7,1.655,0.7969,60734,274.9,0.7149,0.9771,0.8363,0.7734,0.005989,0.001322,0.5981,0.99,CALI
59387,930.8,361.4,210.7,1.715,0.8125,59877,275,0.82,0.9918,0.8613,0.7609,0.006085,0.001258,0.579,0.9932,CALI
59397,965.5,384.1,197.2,1.948,0.8582,60021,275,0.6739,0.9896,0.8008,0.7159,0.006467,0.001048,0.5125,0.9985,CALI
59413,920.8,348.3,218.4,1.595,0.7789,60023,275,0.7138,0.9898,0.8806,0.7898,0.005862,0.001407,0.6237,0.9945,CALI
59423,950.2,362,210.9,1.716,0.8127,60550,275.1,0.7851,0.9814,0.8271,0.7599,0.006091,0.001253,0.5775,0.9911,CALI
59468,945.5,370.1,205.5,1.801,0.8316,60107,275.2,0.7467,0.9894,0.8359,0.7435,0.006223,0.001173,0.5528,0.9955,CALI
59516,939,353.5,216.6,1.632,0.7902,60643,275.3,0.7601,0.9814,0.8482,0.7788,0.005939,0.001348,0.6065,0.9895,CALI
59618,927.8,340.2,224.6,1.515,0.7512,60538,275.5,0.7806,0.9848,0.8704,0.8097,0.005707,0.001514,0.6557,0.9933,CALI
59652,964.5,378.8,204,1.857,0.8425,61244,275.6,0.7657,0.974,0.8058,0.7276,0.00635,0.001098,0.5294,0.9828,CALI
59758,953.2,351,220.1,1.595,0.7789,60714,275.8,0.7638,0.9843,0.8264,0.786,0.005873,0.001382,0.6177,0.9851,CALI
59769,934.2,348.4,220.9,1.577,0.7732,60962,275.9,0.7676,0.9804,0.8606,0.7917,0.005829,0.001413,0.6269,0.9886,CALI
59780,977.4,390.4,196.3,1.989,0.8644,60533,275.9,0.7667,0.9876,0.7864,0.7067,0.006531,0.001005,0.4994,0.9931,CALI
59788,929.6,338.4,226,1.497,0.7443,60493,275.9,0.705,0.9883,0.8694,0.8153,0.00566,0.001543,0.6648,0.9954,CALI
59841,936.3,354.6,217.6,1.63,0.7896,61068,276,0.693,0.9799,0.8578,0.7783,0.005926,0.001342,0.6058,0.9871,CALI
60063,942,356,216.2,1.647,0.7945,60728,276.5,0.6947,0.989,0.8506,0.7767,0.005928,0.001331,0.6033,0.9934,CALI
60108,921.7,351.5,218.6,1.608,0.7832,60547,276.6,0.8094,0.9927,0.8891,0.787,0.005848,0.001384,0.6194,0.9962,CALI
60169,964.5,370,211.5,1.75,0.8205,62285,276.8,0.7057,0.966,0.8127,0.748,0.00615,0.001188,0.5595,0.9789,CALI
60427,975.1,389.5,200.6,1.942,0.8572,61767,277.4,0.7679,0.9783,0.7987,0.7121,0.006446,0.001022,0.5071,0.9845,CALI
60515,931.4,346.3,223.5,1.55,0.7639,61176,277.6,0.7696,0.9892,0.8765,0.8016,0.005722,0.001457,0.6425,0.9956,CALI
60592,919,354.3,218.5,1.622,0.7872,61008,277.8,0.8122,0.9932,0.9015,0.784,0.005847,0.001363,0.6147,0.9969,CALI
60633,957.9,365.2,212.5,1.719,0.8133,61556,277.8,0.7058,0.985,0.8305,0.7608,0.006023,0.001245,0.5788,0.9946,CALI
60814,920.2,349.7,222.4,1.572,0.7717,61353,278.3,0.7963,0.9912,0.9026,0.7958,0.00575,0.001422,0.6332,0.9956,CALI
60956,951,368.4,211.2,1.744,0.8193,61512,278.6,0.7471,0.991,0.8469,0.7562,0.006044,0.001219,0.5718,0.9973,CALI
61013,943.2,344.1,229.3,1.501,0.7456,62063,278.7,0.709,0.9831,0.8618,0.8101,0.005639,0.001498,0.6562,0.9848,CALI
61025,973.9,376.1,208.3,1.806,0.8327,62070,278.7,0.7218,0.9832,0.8085,0.7412,0.006163,0.001147,0.5494,0.9921,CALI
61105,962.3,366.7,213.7,1.716,0.8127,61842,278.9,0.6746,0.9881,0.8292,0.7607,0.006001,0.001239,0.5786,0.993,CALI
61129,965,369.3,210.9,1.751,0.8209,61796,279,0.7501,0.9892,0.825,0.7553,0.006042,0.001213,0.5705,0.999,CALI
61204,953.8,376.1,208.6,1.803,0.8321,61712,279.2,0.7672,0.9918,0.8454,0.7423,0.006145,0.001151,0.5509,0.9933,CALI
61251,982.3,388.8,202,1.925,0.8545,62068,279.3,0.7929,0.9868,0.7977,0.7182,0.006348,0.001042,0.5159,0.9931,CALI
61355,968.9,371.2,212.9,1.743,0.8192,62711,279.5,0.6861,0.9784,0.8213,0.7531,0.006049,0.0012,0.5671,0.9887,CALI
61422,968.5,364,216.3,1.683,0.8042,62310,279.7,0.7129,0.9857,0.8229,0.7683,0.005926,0.001274,0.5903,0.9932,CALI
61453,964.2,369.3,213.2,1.732,0.8165,62238,279.7,0.8023,0.9874,0.8307,0.7574,0.006009,0.00122,0.5737,0.9938,CALI
61464,948.7,361.5,217.5,1.662,0.7987,62161,279.7,0.7895,0.9888,0.8581,0.7738,0.005882,0.001301,0.5988,0.9953,CALI
61475,964,376.2,208.6,1.803,0.8321,62087,279.8,0.8031,0.9901,0.8312,0.7437,0.006119,0.001155,0.5531,0.9973,CALI
61493,957.4,371.1,211.8,1.752,0.8211,62177,279.8,0.753,0.989,0.8431,0.754,0.006035,0.001203,0.5685,0.9961,CALI
61498,960,367.9,215.9,1.704,0.8097,63004,279.8,0.6997,0.9761,0.8386,0.7606,0.005982,0.001235,0.5785,0.9857,CALI
61531,953.7,367,215.6,1.702,0.8093,62121,279.9,0.7726,0.9905,0.8501,0.7627,0.005964,0.001245,0.5818,0.9903,CALI
61587,929.7,344.6,227.8,1.512,0.7502,62069,280,0.735,0.9922,0.8954,0.8127,0.005595,0.001506,0.6605,0.9989,CALI
61636,959.4,368.6,214.9,1.715,0.8125,62421,280.1,0.7195,0.9874,0.8415,0.7599,0.005981,0.00123,0.5775,0.9906,CALI
61707,961.2,367.4,214.5,1.713,0.812,62435,280.3,0.7795,0.9883,0.8393,0.7628,0.005955,0.001244,0.5819,0.9969,CALI
61720,977.6,379.6,208.5,1.82,0.8356,62412,280.3,0.7499,0.9889,0.8115,0.7386,0.00615,0.001129,0.5455,0.9929,CALI
61747,952.4,360.1,220.6,1.632,0.7903,62884,280.4,0.7456,0.9819,0.8554,0.7786,0.005832,0.001322,0.6063,0.9896,CALI
61876,955,376.6,209.7,1.796,0.8306,62369,280.7,0.8014,0.9921,0.8526,0.7453,0.006086,0.001159,0.5555,0.9976,CALI
61918,960.4,353.1,224.1,1.576,0.7729,62627,280.8,0.7539,0.9887,0.8436,0.7951,0.005703,0.001406,0.6322,0.9962,CALI
61944,955.7,362,220,1.646,0.7942,62873,280.8,0.7071,0.9852,0.8522,0.7759,0.005843,0.001306,0.602,0.9906,CALI
62080,952.9,353,225.5,1.566,0.7694,62772,281.1,0.7243,0.989,0.8591,0.7965,0.005686,0.001411,0.6344,0.9931,CALI
62114,961.6,360.4,220.2,1.636,0.7916,62796,281.2,0.7684,0.9891,0.8442,0.7804,0.005802,0.001327,0.609,0.9966,CALI
62128,937.5,354.2,224.7,1.577,0.7731,62849,281.3,0.7358,0.9885,0.8882,0.7941,0.005701,0.001398,0.6306,0.9941,CALI
62148,962.3,372.9,213,1.751,0.8209,62732,281.3,0.7741,0.9907,0.8433,0.7544,0.006,0.001199,0.5691,0.9964,CALI
62152,955.5,356.7,223.3,1.598,0.7799,62931,281.3,0.76,0.9876,0.8554,0.7885,0.00574,0.001369,0.6218,0.9934,CALI
62222,983.3,376.8,214.7,1.755,0.8217,64103,281.5,0.7381,0.9707,0.8086,0.7469,0.006056,0.001163,0.5579,0.979,CALI
62280,946.2,368,216.3,1.701,0.809,62830,281.6,0.7289,0.9912,0.8742,0.7653,0.005908,0.00125,0.5857,0.9964,CALI
62296,970.3,376,212,1.774,0.826,63057,281.6,0.8112,0.9879,0.8315,0.749,0.006036,0.001172,0.5609,0.9951,CALI
62326,970.8,377.4,211.4,1.785,0.8283,63122,281.7,0.8016,0.9874,0.831,0.7465,0.006055,0.00116,0.5573,0.9946,CALI
62326,949.8,358,222.5,1.609,0.7834,63269,281.7,0.7985,0.9851,0.8682,0.7868,0.005745,0.001358,0.6191,0.996,CALI
62388,951.6,355.9,224.8,1.583,0.7753,62942,281.8,0.8029,0.9912,0.8658,0.7919,0.005705,0.001384,0.6271,0.9928,CALI
62411,932.8,359.7,221.7,1.623,0.7876,62921,281.9,0.7545,0.9919,0.9013,0.7837,0.005763,0.001341,0.6142,0.9967,CALI
62493,994.4,398.9,201.8,1.977,0.8626,63814,282.1,0.7581,0.9793,0.7942,0.7072,0.006383,0.0009847,0.5001,0.9885,CALI
62502,952.4,369.8,216.8,1.706,0.8102,63235,282.1,0.8106,0.9884,0.8659,0.7628,0.005917,0.001236,0.5818,0.9926,CALI
62596,950.3,363.8,221.3,1.644,0.7937,63740,282.3,0.7912,0.9821,0.871,0.7761,0.005812,0.0013,0.6023,0.9901,CALI
62613,947.8,363.8,220.7,1.648,0.795,63392,282.3,0.8023,0.9877,0.8759,0.776,0.005811,0.0013,0.6022,0.9927,CALI
62646,954.5,374.7,215.1,1.742,0.8189,63615,282.4,0.7906,0.9848,0.8641,0.7537,0.005982,0.001191,0.568,0.9897,CALI
62703,971.2,371.2,218,1.703,0.8095,64353,282.6,0.7902,0.9744,0.8353,0.7612,0.00592,0.001226,0.5794,0.9867,CALI
62711,969.1,355.5,227.3,1.564,0.7688,64180,282.6,0.6998,0.9771,0.8391,0.7949,0.005669,0.001396,0.6319,0.988,CALI
62716,937.4,357,224.6,1.59,0.7774,63313,282.6,0.775,0.9906,0.8968,0.7916,0.005692,0.001378,0.6266,0.996,CALI
62719,964.6,363.8,221.9,1.639,0.7923,63475,282.6,0.7972,0.9881,0.847,0.7768,0.0058,0.001303,0.6035,0.9892,CALI
62728,981.4,371.8,217,1.713,0.8119,63882,282.6,0.771,0.9819,0.8185,0.7602,0.005927,0.001221,0.5779,0.99,CALI
62741,957.3,365.8,221.4,1.652,0.796,63687,282.6,0.7568,0.9851,0.8603,0.7727,0.00583,0.001282,0.5971,0.9865,CALI
62779,955.3,370.3,216.8,1.708,0.8107,63279,282.7,0.7517,0.9921,0.8644,0.7636,0.005898,0.001237,0.583,0.996,CALI
62911,950.1,361.4,223,1.621,0.787,63883,283,0.7773,0.9848,0.8758,0.7831,0.005745,0.001333,0.6132,0.994,CALI
63007,962.6,369.3,219.1,1.686,0.805,63780,283.2,0.7861,0.9879,0.8544,0.7669,0.005861,0.001251,0.5882,0.9915,CALI
63038,960,361.1,223,1.619,0.7864,63717,283.3,0.7945,0.9893,0.8595,0.7846,0.005728,0.001339,0.6157,0.9967,CALI
63064,972.2,364.1,222.1,1.639,0.7924,64230,283.4,0.734,0.9818,0.8385,0.7783,0.005773,0.001307,0.6057,0.9929,CALI
63076,990.3,387.1,210.6,1.838,0.8391,63886,283.4,0.7211,0.9873,0.8082,0.7321,0.006137,0.001087,0.536,0.9852,CALI
63139,971.2,378.9,214.3,1.768,0.8247,64207,283.5,0.7146,0.9834,0.8412,0.7482,0.006002,0.00116,0.5599,0.9898,CALI
63169,970.6,365.6,222.1,1.647,0.7945,63951,283.6,0.7208,0.9878,0.8425,0.7756,0.005788,0.001292,0.6016,0.9907,CALI
63213,964.8,359.6,225.9,1.592,0.7781,64317,283.7,0.7981,0.9828,0.8534,0.7889,0.005689,0.001359,0.6224,0.9909,CALI
63219,981.8,367.1,222,1.653,0.7963,64634,283.7,0.7681,0.9781,0.8241,0.7728,0.005807,0.001278,0.5973,0.9875,CALI
63231,934,355.7,227.2,1.565,0.7693,63775,283.7,0.7612,0.9915,0.9108,0.7978,0.005625,0.001405,0.6364,0.9962,CALI
63320,965.7,379,215.2,1.761,0.8232,64441,283.9,0.7753,0.9826,0.8532,0.7492,0.005985,0.001163,0.5613,0.9887,CALI
63391,989.5,376.5,215.2,1.75,0.8206,64276,284.1,0.6979,0.9862,0.8136,0.7546,0.00594,0.001188,0.5693,0.9963,CALI
63409,990.2,374.8,218,1.719,0.8134,64645,284.1,0.7644,0.9809,0.8126,0.7581,0.005911,0.001204,0.5747,0.9879,CALI
63441,964,364,224,1.625,0.7882,64762,284.2,0.7283,0.9796,0.8579,0.7808,0.005738,0.001315,0.6096,0.9906,CALI
63449,967.6,363.4,223.9,1.623,0.7875,64133,284.2,0.7652,0.9893,0.8516,0.7822,0.005727,0.001323,0.6119,0.9929,CALI
63450,996.6,374.6,217,1.726,0.8151,64422,284.2,0.7912,0.9849,0.8028,0.7587,0.005904,0.001207,0.5757,0.9936,CALI
63464,954.4,359.2,226.2,1.588,0.7767,64109,284.3,0.7387,0.9899,0.8756,0.7913,0.00566,0.001369,0.6262,0.9943,CALI
63529,967.4,368.4,222,1.66,0.7981,65036,284.4,0.7757,0.9768,0.853,0.7719,0.005799,0.00127,0.5959,0.989,CALI
63592,966.6,361.9,226,1.601,0.781,64532,284.5,0.6951,0.9854,0.8553,0.7862,0.005691,0.001341,0.6181,0.9898,CALI
63640,977,380.1,214.6,1.772,0.8255,64680,284.7,0.757,0.9839,0.8378,0.7488,0.005973,0.001159,0.5607,0.9934,CALI
63652,956.1,362.3,225.2,1.609,0.7833,64607,284.7,0.784,0.9852,0.875,0.7857,0.005693,0.001338,0.6173,0.9931,CALI
63716,979,373.1,218.7,1.706,0.8102,64479,284.8,0.7523,0.9882,0.8354,0.7634,0.005855,0.001227,0.5828,0.9944,CALI
63745,944.1,356.7,228,1.564,0.7689,64278,284.9,0.7886,0.9917,0.8986,0.7988,0.005595,0.001405,0.638,0.9979,CALI
63819,966.2,364.8,224.6,1.624,0.7879,64489,285.1,0.7407,0.9896,0.8591,0.7814,0.005716,0.001315,0.6106,0.9916,CALI
63844,981.1,371.4,220.8,1.682,0.8041,65054,285.1,0.741,0.9814,0.8335,0.7676,0.005818,0.001246,0.5892,0.991,CALI
63962,979.3,378,216.8,1.743,0.8191,64599,285.4,0.8193,0.9901,0.8382,0.755,0.005909,0.001184,0.57,0.9938,CALI
63969,970,360.9,228.9,1.576,0.7731,65307,285.4,0.7722,0.9795,0.8544,0.7908,0.005642,0.001361,0.6254,0.9859,CALI
63975,985.9,378.4,217.4,1.741,0.8185,64993,285.4,0.7925,0.9843,0.8271,0.7542,0.005915,0.001181,0.5689,0.9903,CALI
63991,982,372.1,221,1.684,0.8046,65219,285.4,0.7715,0.9812,0.8338,0.7671,0.005815,0.001242,0.5884,0.9908,CALI
63993,972.9,381.4,214.9,1.775,0.8261,64754,285.4,0.7916,0.9882,0.8495,0.7484,0.00596,0.001154,0.5602,0.9942,CALI
64033,988.4,383.2,215.1,1.782,0.8276,65273,285.5,0.6953,0.981,0.8237,0.7451,0.005984,0.001138,0.5552,0.9892,CALI
64060,988.5,389.1,210.5,1.848,0.841,64799,285.6,0.7961,0.9886,0.8238,0.7339,0.006074,0.001087,0.5387,0.9957,CALI
64072,962.4,355.1,232.3,1.529,0.7564,65356,285.6,0.7618,0.9804,0.8694,0.8044,0.005542,0.001431,0.647,0.9891,CALI
64109,981,373.5,220.4,1.695,0.8073,65040,285.7,0.678,0.9857,0.8371,0.7649,0.005826,0.00123,0.5851,0.9915,CALI
64132,968.8,380.9,216,1.763,0.8237,65166,285.8,0.7434,0.9841,0.8587,0.7503,0.005939,0.001161,0.5629,0.9927,CALI
64137,1008,393.1,213.5,1.841,0.8396,66763,285.8,0.7987,0.9607,0.7937,0.7269,0.00613,0.001056,0.5284,0.9728,CALI
64149,943.9,351.2,233.3,1.505,0.7475,64831,285.8,0.7713,0.9895,0.9048,0.8138,0.005475,0.001481,0.6622,0.9969,CALI
64222,958.6,365.1,225,1.623,0.7875,64957,286,0.8044,0.9887,0.8782,0.7833,0.005684,0.00132,0.6136,0.9956,CALI
64252,966.9,378.9,217.7,1.74,0.8184,65281,286,0.7468,0.9842,0.8636,0.7548,0.005898,0.001181,0.5697,0.9915,CALI
64252,951.8,357.2,230.7,1.548,0.7634,65192,286,0.7834,0.9856,0.8912,0.8006,0.00556,0.001409,0.641,0.9925,CALI
64295,961.5,352.2,233,1.512,0.7499,64960,286.1,0.7282,0.9898,0.8739,0.8125,0.005477,0.001472,0.6601,0.9977,CALI
64313,960.5,371.8,222.1,1.674,0.8019,65036,286.2,0.7457,0.9889,0.8759,0.7697,0.005781,0.001252,0.5924,0.9917,CALI
64346,967.1,376,220.9,1.702,0.8093,65560,286.2,0.7602,0.9815,0.8646,0.7612,0.005844,0.00121,0.5794,0.9864,CALI
64388,973,374.4,220.6,1.697,0.8079,65308,286.3,0.7839,0.9859,0.8546,0.7647,0.005815,0.001227,0.5848,0.9925,CALI
64429,952.2,358.3,229.9,1.558,0.7668,65054,286.4,0.7318,0.9904,0.8929,0.7995,0.00556,0.001401,0.6391,0.9958,CALI
64445,972.4,371.3,222.7,1.668,0.8002,65116,286.5,0.7846,0.9897,0.8564,0.7715,0.005761,0.001259,0.5952,0.9925,CALI
64456,957,357,230.8,1.547,0.763,65050,286.5,0.7456,0.9909,0.8844,0.8024,0.005539,0.001416,0.6438,0.9959,CALI
64474,983.3,381.7,216.8,1.76,0.823,65241,286.5,0.7893,0.9882,0.838,0.7507,0.005919,0.00116,0.5636,0.9922,CALI
64531,980.6,386,216,1.787,0.8289,65443,286.6,0.7642,0.9861,0.8433,0.7425,0.005982,0.001122,0.5513,0.9855,CALI
64564,997.3,386.6,214.3,1.804,0.8324,65459,286.7,0.6845,0.9863,0.8157,0.7415,0.005989,0.001117,0.5499,0.9922,CALI
